contadorasf,idHabitacion,timestampx,statusx,Habitacion
20414,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20415,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20416,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20417,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20418,12,7/3/2022,Sala disponible.,Estación de revisión 1
20419,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20420,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20421,12,7/3/2022,Sala disponible.,Estación de revisión 1
20422,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20423,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20424,13,7/3/2022,Sala disponible.,Estación de revisión 2
20425,6,7/3/2022,Sala no disponible.,Sala de procedimientos 1
20426,6,7/3/2022,Inicia limpieza.,Sala de procedimientos 1
20427,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20428,6,7/3/2022,Sala disponible.,Sala de procedimientos 1
20429,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20430,12,7/3/2022,Sala disponible.,Estación de revisión 1
20431,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20432,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20433,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20434,13,7/3/2022,Sala disponible.,Estación de revisión 2
20435,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20436,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20437,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20438,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20439,2,7/3/2022,Sala no disponible.,Sala de examenes 2
20440,1,7/3/2022,Sala disponible.,Sala de examenes 1
20441,2,7/3/2022,Inicia limpieza.,Sala de examenes 2
20442,2,7/3/2022,Sala disponible.,Sala de examenes 2
20443,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20444,6,7/3/2022,Sala no disponible.,Sala de procedimientos 1
20445,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20446,6,7/3/2022,Inicia limpieza.,Sala de procedimientos 1
20447,12,7/3/2022,Sala disponible.,Estación de revisión 1
20448,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20449,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20450,6,7/3/2022,Sala disponible.,Sala de procedimientos 1
20451,13,7/3/2022,Sala disponible.,Estación de revisión 2
20452,3,7/3/2022,Sala no disponible.,Sala de examenes 3
20453,3,7/3/2022,Inicia limpieza.,Sala de examenes 3
20454,3,7/3/2022,Sala disponible.,Sala de examenes 3
20455,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20456,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20457,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20458,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20459,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20460,12,7/3/2022,Sala disponible.,Estación de revisión 1
20461,9,7/3/2022,Sala no disponible.,Sala de procedimientos 4
20462,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20463,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20464,9,7/3/2022,Inicia limpieza.,Sala de procedimientos 4
20465,1,7/3/2022,Sala disponible.,Sala de examenes 1
20466,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20467,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20468,12,7/3/2022,Sala disponible.,Estación de revisión 1
20469,9,7/3/2022,Sala disponible.,Sala de procedimientos 4
20470,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20471,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20472,12,7/3/2022,Sala disponible.,Estación de revisión 1
20473,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20474,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20475,12,7/3/2022,Sala disponible.,Estación de revisión 1
20476,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20477,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20478,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20479,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20480,1,7/3/2022,Sala disponible.,Sala de examenes 1
20481,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20482,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20483,13,7/3/2022,Sala disponible.,Estación de revisión 2
20484,8,7/3/2022,Sala no disponible.,Sala de procedimientos 3
20485,8,7/3/2022,Inicia limpieza.,Sala de procedimientos 3
20486,15,7/3/2022,Sala no disponible.,Estación de revisión 4
20487,15,7/3/2022,Inicia limpieza.,Estación de revisión 4
20488,15,7/3/2022,Sala disponible.,Estación de revisión 4
20489,8,7/3/2022,Sala disponible.,Sala de procedimientos 3
20490,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20491,14,7/3/2022,Sala disponible.,Estación de revisión 3
20492,6,7/3/2022,Sala no disponible.,Sala de procedimientos 1
20493,6,7/3/2022,Inicia limpieza.,Sala de procedimientos 1
20494,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20495,6,7/3/2022,Sala disponible.,Sala de procedimientos 1
20496,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20497,12,7/3/2022,Sala disponible.,Estación de revisión 1
20498,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20499,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20500,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20501,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20502,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20503,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20504,12,7/3/2022,Sala disponible.,Estación de revisión 1
20505,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20506,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20507,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20508,13,7/3/2022,Sala disponible.,Estación de revisión 2
20509,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20510,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20511,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20512,12,7/3/2022,Sala disponible.,Estación de revisión 1
20513,8,7/3/2022,Sala no disponible.,Sala de procedimientos 3
20514,8,7/3/2022,Inicia limpieza.,Sala de procedimientos 3
20515,8,7/3/2022,Sala disponible.,Sala de procedimientos 3
20516,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20517,14,7/3/2022,Sala disponible.,Estación de revisión 3
20518,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20519,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20520,6,7/3/2022,Sala no disponible.,Sala de procedimientos 1
20521,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20522,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20523,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20524,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20525,12,7/3/2022,Sala disponible.,Estación de revisión 1
20526,6,7/3/2022,Inicia limpieza.,Sala de procedimientos 1
20527,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20528,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20529,1,7/3/2022,Sala disponible.,Sala de examenes 1
20530,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20531,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20532,6,7/3/2022,Sala disponible.,Sala de procedimientos 1
20533,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20534,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20535,14,7/3/2022,Sala disponible.,Estación de revisión 3
20536,2,7/3/2022,Sala no disponible.,Sala de examenes 2
20537,2,7/3/2022,Inicia limpieza.,Sala de examenes 2
20538,2,7/3/2022,Sala disponible.,Sala de examenes 2
20539,9,7/3/2022,Sala no disponible.,Sala de procedimientos 4
20540,9,7/3/2022,Inicia limpieza.,Sala de procedimientos 4
20541,9,7/3/2022,Sala disponible.,Sala de procedimientos 4
20542,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20543,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20544,12,7/3/2022,Sala disponible.,Estación de revisión 1
20545,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20546,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20547,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20548,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20549,1,7/3/2022,Sala disponible.,Sala de examenes 1
20550,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20551,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20552,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20553,12,7/3/2022,Sala disponible.,Estación de revisión 1
20554,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20555,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20556,12,7/3/2022,Sala disponible.,Estación de revisión 1
20557,8,7/3/2022,Sala no disponible.,Sala de procedimientos 3
20558,8,7/3/2022,Inicia limpieza.,Sala de procedimientos 3
20559,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20560,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20561,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20562,8,7/3/2022,Sala disponible.,Sala de procedimientos 3
20563,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20564,12,7/3/2022,Sala disponible.,Estación de revisión 1
20565,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20566,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20567,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20568,13,7/3/2022,Sala disponible.,Estación de revisión 2
20569,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20570,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20571,12,7/3/2022,Sala disponible.,Estación de revisión 1
20572,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20573,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20574,1,7/3/2022,Sala disponible.,Sala de examenes 1
20575,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20576,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20577,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20578,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20579,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20580,6,7/3/2022,Sala no disponible.,Sala de procedimientos 1
20581,6,7/3/2022,Inicia limpieza.,Sala de procedimientos 1
20582,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20583,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20584,12,7/3/2022,Sala disponible.,Estación de revisión 1
20585,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20586,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20587,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20588,13,7/3/2022,Sala disponible.,Estación de revisión 2
20589,6,7/3/2022,Sala disponible.,Sala de procedimientos 1
20590,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20591,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20592,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20593,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20594,12,7/3/2022,Sala disponible.,Estación de revisión 1
20595,13,7/3/2022,Sala disponible.,Estación de revisión 2
20596,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20597,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20598,1,7/3/2022,Sala disponible.,Sala de examenes 1
20599,2,7/3/2022,Sala no disponible.,Sala de examenes 2
20600,2,7/3/2022,Inicia limpieza.,Sala de examenes 2
20601,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20602,2,7/3/2022,Sala disponible.,Sala de examenes 2
20603,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20604,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20605,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20606,12,7/3/2022,Sala disponible.,Estación de revisión 1
20607,13,7/3/2022,Sala disponible.,Estación de revisión 2
20608,4,7/3/2022,Sala no disponible.,Sala de examenes 4
20609,4,7/3/2022,Inicia limpieza.,Sala de examenes 4
20610,3,7/3/2022,Sala no disponible.,Sala de examenes 3
20611,4,7/3/2022,Sala disponible.,Sala de examenes 4
20612,3,7/3/2022,Inicia limpieza.,Sala de examenes 3
20613,2,7/3/2022,Sala no disponible.,Sala de examenes 2
20614,3,7/3/2022,Sala disponible.,Sala de examenes 3
20615,2,7/3/2022,Inicia limpieza.,Sala de examenes 2
20616,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20617,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20618,12,7/3/2022,Sala disponible.,Estación de revisión 1
20619,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20620,2,7/3/2022,Sala disponible.,Sala de examenes 2
20621,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20622,8,7/3/2022,Sala no disponible.,Sala de procedimientos 3
20623,8,7/3/2022,Inicia limpieza.,Sala de procedimientos 3
20624,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20625,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20626,13,7/3/2022,Sala disponible.,Estación de revisión 2
20627,1,7/3/2022,Sala disponible.,Sala de examenes 1
20628,8,7/3/2022,Sala disponible.,Sala de procedimientos 3
20629,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20630,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20631,12,7/3/2022,Sala disponible.,Estación de revisión 1
20632,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20633,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20634,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20635,13,7/3/2022,Sala disponible.,Estación de revisión 2
20636,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20637,12,7/3/2022,Sala disponible.,Estación de revisión 1
20638,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20639,3,7/3/2022,Sala no disponible.,Sala de examenes 3
20640,3,7/3/2022,Inicia limpieza.,Sala de examenes 3
20641,3,7/3/2022,Sala disponible.,Sala de examenes 3
20642,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20643,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20644,12,7/3/2022,Sala disponible.,Estación de revisión 1
20645,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20646,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20647,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20648,13,7/3/2022,Sala disponible.,Estación de revisión 2
20649,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20650,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20651,15,7/3/2022,Sala no disponible.,Estación de revisión 4
20652,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20653,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20654,1,7/3/2022,Sala disponible.,Sala de examenes 1
20655,15,7/3/2022,Inicia limpieza.,Estación de revisión 4
20656,15,7/3/2022,Sala disponible.,Estación de revisión 4
20657,6,7/3/2022,Sala no disponible.,Sala de procedimientos 1
20658,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20659,6,7/3/2022,Inicia limpieza.,Sala de procedimientos 1
20660,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20661,14,7/3/2022,Sala disponible.,Estación de revisión 3
20662,6,7/3/2022,Sala disponible.,Sala de procedimientos 1
20663,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20664,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20665,13,7/3/2022,Sala disponible.,Estación de revisión 2
20666,15,7/3/2022,Sala no disponible.,Estación de revisión 4
20667,2,7/3/2022,Sala no disponible.,Sala de examenes 2
20668,2,7/3/2022,Inicia limpieza.,Sala de examenes 2
20669,3,7/3/2022,Sala no disponible.,Sala de examenes 3
20670,3,7/3/2022,Inicia limpieza.,Sala de examenes 3
20671,2,7/3/2022,Sala disponible.,Sala de examenes 2
20672,3,7/3/2022,Sala disponible.,Sala de examenes 3
20673,15,7/3/2022,Inicia limpieza.,Estación de revisión 4
20674,15,7/3/2022,Sala disponible.,Estación de revisión 4
20675,4,7/3/2022,Sala no disponible.,Sala de examenes 4
20676,4,7/3/2022,Inicia limpieza.,Sala de examenes 4
20677,4,7/3/2022,Sala disponible.,Sala de examenes 4
20678,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20679,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20680,13,7/3/2022,Sala disponible.,Estación de revisión 2
20681,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20682,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20683,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20684,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20685,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20686,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20687,14,7/3/2022,Sala disponible.,Estación de revisión 3
20688,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20689,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20690,1,7/3/2022,Sala disponible.,Sala de examenes 1
20691,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20692,13,7/3/2022,Sala disponible.,Estación de revisión 2
20693,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20694,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20695,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20696,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20697,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20698,2,7/3/2022,Sala no disponible.,Sala de examenes 2
20699,2,7/3/2022,Inicia limpieza.,Sala de examenes 2
20700,14,7/3/2022,Sala disponible.,Estación de revisión 3
20701,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20702,2,7/3/2022,Sala disponible.,Sala de examenes 2
20703,5,7/3/2022,Inicia limpieza.,Sala de imagenes 1
20704,5,7/3/2022,Sala disponible.,Sala de imagenes 1
20705,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20706,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20707,12,7/3/2022,Sala disponible.,Estación de revisión 1
20708,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20709,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20710,3,7/3/2022,Sala no disponible.,Sala de examenes 3
20711,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
20712,3,7/3/2022,Inicia limpieza.,Sala de examenes 3
20713,12,7/3/2022,Sala disponible.,Estación de revisión 1
20714,15,7/3/2022,Sala no disponible.,Estación de revisión 4
20715,3,7/3/2022,Sala disponible.,Sala de examenes 3
20716,5,7/3/2022,Sala no disponible.,Sala de imagenes 1
20717,12,7/3/2022,Sala no disponible.,Estación de revisión 1
20718,7,7/3/2022,Sala no disponible.,Sala de procedimientos 2
20719,7,7/3/2022,Inicia limpieza.,Sala de procedimientos 2
20720,8,7/3/2022,Sala no disponible.,Sala de procedimientos 3
20721,7,7/3/2022,Sala disponible.,Sala de procedimientos 2
20722,8,7/3/2022,Inicia limpieza.,Sala de procedimientos 3
20723,13,7/3/2022,Inicia limpieza.,Estación de revisión 2
20724,13,7/3/2022,Sala disponible.,Estación de revisión 2
20725,8,7/3/2022,Sala disponible.,Sala de procedimientos 3
20726,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20727,14,7/3/2022,Sala disponible.,Estación de revisión 3
20728,1,7/3/2022,Sala no disponible.,Sala de examenes 1
20729,1,7/3/2022,Inicia limpieza.,Sala de examenes 1
20730,13,7/3/2022,Sala no disponible.,Estación de revisión 2
20731,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20732,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20733,1,7/3/2022,Sala disponible.,Sala de examenes 1
20734,14,7/3/2022,Sala disponible.,Estación de revisión 3
20735,14,7/3/2022,Sala no disponible.,Estación de revisión 3
20736,14,7/3/2022,Inicia limpieza.,Estación de revisión 3
20737,14,7/3/2022,Sala disponible.,Estación de revisión 3
20738,9,7/3/2022,Sala no disponible.,Sala de procedimientos 4
20739,9,7/3/2022,Inicia limpieza.,Sala de procedimientos 4
20740,9,7/3/2022,Sala disponible.,Sala de procedimientos 4
20741,12,7/3/2022,Inicia limpieza.,Estación de revisión 1
